sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Ladina/Mestiza,ethnicity_Maya,ethnicity_Xinca,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.31432,Ladina/Mestiza,poorest,-103955,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorest,-146034,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorer,-101530,123,5,1,0,0,0,1,0,0,0,2.0,0.62864,-0.0,-0.0,-3.2377556259399056e-05
0.31432,Ladina/Mestiza,poorest,-133499,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,middle,-4692,123,5,1,0,0,0,0,1,0,0,3.0,0.94296,0.0,0.0,-1.2152259845214639e-05
0.31432,Ladina/Mestiza,poorest,-119955,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorest,-119955,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorer,-83150,123,5,1,0,0,0,1,0,0,0,2.0,0.62864,-0.0,-0.0,-3.2377556259399056e-05
0.31432,Ladina/Mestiza,poorest,-119976,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorest,-144039,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorer,-81828,123,5,1,0,0,0,1,0,0,0,2.0,0.62864,-0.0,-0.0,-3.2377556259399056e-05
0.31432,Ladina/Mestiza,poorest,-125346,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorest,-140628,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorer,-91165,123,5,1,0,0,0,1,0,0,0,2.0,0.62864,-0.0,-0.0,-3.2377556259399056e-05
0.31432,Ladina/Mestiza,poorer,-91165,123,5,1,0,0,0,1,0,0,0,2.0,0.62864,-0.0,-0.0,-3.2377556259399056e-05
0.31432,Ladina/Mestiza,poorer,-91165,123,5,1,0,0,0,1,0,0,0,2.0,0.62864,-0.0,-0.0,-3.2377556259399056e-05
0.31432,Ladina/Mestiza,poorer,-91165,123,5,1,0,0,0,1,0,0,0,2.0,0.62864,-0.0,-0.0,-3.2377556259399056e-05
0.31432,Ladina/Mestiza,poorest,-138366,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
0.31432,Ladina/Mestiza,poorest,-153951,123,5,1,0,0,1,0,0,0,0,1.0,0.31432,-0.0,-0.0,-5.260285267358347e-05
