sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Black/African,ethnicity_Coloured,ethnicity_White,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.806594,Black/African,richer,96545,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,96545,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,96545,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,58229,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,74326,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,74326,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,102824,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,66444,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,86471,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,103668,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,richer,104198,220,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.226376,0.0001318718465474138,0.0,-0.0
0.806594,Black/African,middle,38239,220,urban - eastern cape,1,0,0,0,0,1,0,0,3.0,2.419782,2.2692496987317564e-05,-0.0,-0.0
0.806594,Black/African,middle,20015,220,urban - eastern cape,1,0,0,0,0,1,0,0,3.0,2.419782,2.2692496987317564e-05,-0.0,-0.0
0.806594,Black/African,middle,20015,220,urban - eastern cape,1,0,0,0,0,1,0,0,3.0,2.419782,2.2692496987317564e-05,-0.0,-0.0
0.806594,Black/African,middle,3908,220,urban - eastern cape,1,0,0,0,0,1,0,0,3.0,2.419782,2.2692496987317564e-05,-0.0,-0.0
1.269937,Coloured,middle,30668,221,urban - western cape,0,1,0,0,0,1,0,0,3.0,3.8098110000000003,0.0,-0.0017228235635562013,-0.0
1.269937,Coloured,poorer,-76750,221,urban - western cape,0,1,0,0,1,0,0,0,2.0,2.539874,-0.0,-0.003462624478563441,-0.0
1.269937,Coloured,richer,95675,221,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.079748,0.0,1.6977351451038116e-05,-0.0
1.269937,Coloured,richer,95675,221,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.079748,0.0,1.6977351451038116e-05,-0.0
1.269937,Coloured,richer,85597,221,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.079748,0.0,1.6977351451038116e-05,-0.0
1.269937,Coloured,richest,116669,221,urban - western cape,0,1,0,0,0,0,0,1,5.0,6.349685000000001,0.0,0.0017567782664582776,0.0
1.269937,Coloured,middle,-10084,221,urban - western cape,0,1,0,0,0,1,0,0,3.0,3.8098110000000003,0.0,-0.0017228235635562013,-0.0
1.269937,Coloured,richer,93451,221,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.079748,0.0,1.6977351451038116e-05,-0.0
1.269937,Coloured,richer,105493,221,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.079748,0.0,1.6977351451038116e-05,-0.0
1.269937,Coloured,richest,132190,221,urban - western cape,0,1,0,0,0,0,0,1,5.0,6.349685000000001,0.0,0.0017567782664582776,0.0
1.269937,Coloured,poorest,-94704,221,urban - western cape,0,1,0,1,0,0,0,0,1.0,1.269937,-0.0,-0.0052024253935706805,-0.0
1.269937,Coloured,middle,38867,221,urban - western cape,0,1,0,0,0,1,0,0,3.0,3.8098110000000003,0.0,-0.0017228235635562013,-0.0
1.269937,Coloured,middle,38867,221,urban - western cape,0,1,0,0,0,1,0,0,3.0,3.8098110000000003,0.0,-0.0017228235635562013,-0.0
1.269937,Coloured,richer,100681,221,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.079748,0.0,1.6977351451038116e-05,-0.0
1.269937,Coloured,richest,118112,221,urban - western cape,0,1,0,0,0,0,0,1,5.0,6.349685000000001,0.0,0.0017567782664582776,0.0
2.51818,White,richest,170795,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,146828,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,156712,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,164556,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,154948,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,133139,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,135700,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,181141,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
2.51818,White,richest,154492,222,urban - gauteng,0,0,1,0,0,0,0,1,5.0,12.590900000000001,0.0,0.0,0.0012411905745900065
0.484301,Black/African,richer,79382,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,75200,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,50004,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,74157,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,49908,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,65039,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Coloured,richer,65039,223,urban - free state,0,1,0,0,0,0,1,0,4.0,1.937204,0.0,6.474453681630829e-06,-0.0
0.484301,Black/African,richer,61129,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,57334,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,65624,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,65624,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,richer,84591,223,urban - free state,1,0,0,0,0,0,1,0,4.0,1.937204,7.917944734867733e-05,0.0,-0.0
0.484301,Black/African,middle,41714,223,urban - free state,1,0,0,0,0,1,0,0,3.0,1.452903,1.3625193075394664e-05,-0.0,-0.0
0.531802,Black/African,middle,46410,224,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.595406,1.4961573335345237e-05,-0.0,-0.0
0.531802,Black/African,poorer,-36972,224,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.063604,-5.702234478797119e-05,-0.0,-0.0
0.531802,Black/African,middle,37674,224,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.595406,1.4961573335345237e-05,-0.0,-0.0
0.531802,Black/African,middle,18858,224,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.595406,1.4961573335345237e-05,-0.0,-0.0
0.531802,Black/African,poorer,-36243,224,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.063604,-5.702234478797119e-05,-0.0,-0.0
0.531802,Black/African,poorer,-36243,224,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.063604,-5.702234478797119e-05,-0.0,-0.0
0.597934,Black/African,richest,108169,225,traditional - limpopo,1,0,0,0,0,0,0,1,5.0,2.98967,0.00017869300527074077,0.0,0.0
0.597934,Black/African,richest,108169,225,traditional - limpopo,1,0,0,0,0,0,0,1,5.0,2.98967,0.00017869300527074077,0.0,0.0
0.597934,Black/African,richer,75257,225,traditional - limpopo,1,0,0,0,0,0,1,0,4.0,2.391736,9.775755918526708e-05,0.0,-0.0
0.597934,Black/African,middle,3003,225,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,1.793802,1.6822113099793378e-05,-0.0,-0.0
0.597934,Black/African,middle,3003,225,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,1.793802,1.6822113099793378e-05,-0.0,-0.0
0.597934,Black/African,poorer,-74470,225,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.195868,-6.411333298568032e-05,-0.0,-0.0
0.597934,Black/African,poorer,-74470,225,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.195868,-6.411333298568032e-05,-0.0,-0.0
0.597934,Black/African,middle,16044,225,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,1.793802,1.6822113099793378e-05,-0.0,-0.0
0.597934,Black/African,poorer,-67425,225,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.195868,-6.411333298568032e-05,-0.0,-0.0
0.597934,Black/African,middle,8381,225,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,1.793802,1.6822113099793378e-05,-0.0,-0.0
0.597934,Black/African,middle,27664,225,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,1.793802,1.6822113099793378e-05,-0.0,-0.0
0.597934,Black/African,poorer,-23392,225,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.195868,-6.411333298568032e-05,-0.0,-0.0
0.597934,Black/African,poorer,-23392,225,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.195868,-6.411333298568032e-05,-0.0,-0.0
0.572266,Black/African,poorer,-19686,226,urban - free state,1,0,0,0,1,0,0,0,2.0,1.144532,-6.136108770262828e-05,-0.0,-0.0
0.572266,Black/African,richest,124720,226,urban - free state,1,0,0,0,0,0,0,1,5.0,2.86133,0.00017102210503879318,0.0,0.0
0.572266,Black/African,richest,113658,226,urban - free state,1,0,0,0,0,0,0,1,5.0,2.86133,0.00017102210503879318,0.0,0.0
0.572266,Black/African,middle,46200,226,urban - free state,1,0,0,0,0,1,0,0,3.0,1.7167980000000003,1.6099976544512202e-05,-0.0,-0.0
0.572266,Black/African,middle,46200,226,urban - free state,1,0,0,0,0,1,0,0,3.0,1.7167980000000003,1.6099976544512202e-05,-0.0,-0.0
0.572266,Black/African,middle,-6972,226,urban - free state,1,0,0,0,0,1,0,0,3.0,1.7167980000000003,1.6099976544512202e-05,-0.0,-0.0
0.572266,Black/African,middle,41752,226,urban - free state,1,0,0,0,0,1,0,0,3.0,1.7167980000000003,1.6099976544512202e-05,-0.0,-0.0
0.572266,Black/African,middle,41752,226,urban - free state,1,0,0,0,0,1,0,0,3.0,1.7167980000000003,1.6099976544512202e-05,-0.0,-0.0
0.572266,Black/African,richer,52733,226,urban - free state,1,0,0,0,0,0,1,0,4.0,2.289064,9.356104079165268e-05,0.0,-0.0
0.572266,Black/African,richer,52733,226,urban - free state,1,0,0,0,0,0,1,0,4.0,2.289064,9.356104079165268e-05,0.0,-0.0
0.572266,Black/African,middle,-9444,226,urban - free state,1,0,0,0,0,1,0,0,3.0,1.7167980000000003,1.6099976544512202e-05,-0.0,-0.0
0.572266,Black/African,richer,53391,226,urban - free state,1,0,0,0,0,0,1,0,4.0,2.289064,9.356104079165268e-05,0.0,-0.0
1.014681,Black/African,poorer,-74196,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorer,-74196,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorer,-74196,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorer,-74196,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorest,-161807,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorer,-37637,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorer,-37637,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorer,-37637,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorest,-187744,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorer,-64355,227,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.029362,-0.00010879893236919641,-0.0,-0.0
1.014681,Black/African,poorest,-193693,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-192844,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-167852,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-167852,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-167852,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-195529,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-164895,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-152631,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-229939,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-176448,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-176448,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-176448,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-174638,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,middle,-14085,227,traditional - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,3.044043,2.854676024814017e-05,-0.0,-0.0
1.014681,Black/African,middle,-14085,227,traditional - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,3.044043,2.854676024814017e-05,-0.0,-0.0
1.014681,Black/African,poorest,-160093,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-160093,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
1.014681,Black/African,poorest,-160093,227,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.014681,-0.000246144624986533,-0.0,-0.0
0.510638,Black/African,middle,-271,228,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.531914,1.436615109535884e-05,-0.0,-0.0
0.510638,Black/African,poorest,-149592,228,traditional - north west,1,0,0,1,0,0,0,0,1.0,0.510638,-0.0001238722307935925,-0.0,-0.0
0.510638,Black/African,middle,18517,228,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.531914,1.436615109535884e-05,-0.0,-0.0
0.510638,Black/African,richer,48423,228,traditional - north west,1,0,0,0,0,0,1,0,4.0,2.042552,8.348534203983453e-05,0.0,-0.0
0.510638,Black/African,poorer,-62963,228,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.021276,-5.475303984911685e-05,-0.0,-0.0
0.510638,Black/African,richer,54376,228,traditional - north west,1,0,0,0,0,0,1,0,4.0,2.042552,8.348534203983453e-05,0.0,-0.0
0.510638,Black/African,poorer,-71806,228,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.021276,-5.475303984911685e-05,-0.0,-0.0
0.510638,Black/African,poorer,-71806,228,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.021276,-5.475303984911685e-05,-0.0,-0.0
0.510638,Black/African,poorer,-67682,228,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.021276,-5.475303984911685e-05,-0.0,-0.0
0.510638,Black/African,poorer,-32707,228,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.021276,-5.475303984911685e-05,-0.0,-0.0
0.510638,Black/African,middle,1035,228,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.531914,1.436615109535884e-05,-0.0,-0.0
0.555537,Black/African,poorer,-47397,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,middle,3019,229,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.6666109999999998,1.5629327392521438e-05,-0.0,-0.0
0.555537,Black/African,poorer,-46900,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,poorer,-46900,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,middle,-9655,229,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.6666109999999998,1.5629327392521438e-05,-0.0,-0.0
0.555537,Black/African,middle,-9655,229,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.6666109999999998,1.5629327392521438e-05,-0.0,-0.0
0.555537,Black/African,poorer,-35577,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,poorer,-35577,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,middle,5652,229,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.6666109999999998,1.5629327392521438e-05,-0.0,-0.0
0.555537,Black/African,poorer,-17160,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,poorer,-17160,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,middle,-4553,229,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.6666109999999998,1.5629327392521438e-05,-0.0,-0.0
0.555537,Black/African,middle,-3494,229,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.6666109999999998,1.5629327392521438e-05,-0.0,-0.0
0.555537,Black/African,middle,-3494,229,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.6666109999999998,1.5629327392521438e-05,-0.0,-0.0
0.555537,Black/African,poorer,-51189,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,poorer,-67898,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,poorer,-42063,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
0.555537,Black/African,poorer,-42063,229,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.111074,-5.95673245991462e-05,-0.0,-0.0
1.112063,Black/African,richer,101193,230,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,4.448252,0.00018181365257745113,0.0,-0.0
1.112063,Black/African,poorest,-112579,230,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.112063,-0.0002697678680259105,-0.0,-0.0
1.112063,Black/African,poorest,-112579,230,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.112063,-0.0002697678680259105,-0.0,-0.0
1.112063,Black/African,poorest,-112579,230,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.112063,-0.0002697678680259105,-0.0,-0.0
1.112063,Black/African,richest,111289,230,urban - kwazulu-natal,1,0,0,0,0,0,0,1,5.0,5.560315,0.00033234082611190505,0.0,0.0
1.112063,Black/African,richer,93461,230,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,4.448252,0.00018181365257745113,0.0,-0.0
1.112063,Black/African,poorest,-95225,230,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.112063,-0.0002697678680259105,-0.0,-0.0
1.112063,Black/African,poorest,-95225,230,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.112063,-0.0002697678680259105,-0.0,-0.0
1.112063,Black/African,richer,98064,230,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,4.448252,0.00018181365257745113,0.0,-0.0
1.112063,Black/African,poorer,-73843,230,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.224126,-0.00011924069449145662,-0.0,-0.0
1.112063,Black/African,poorest,-93153,230,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.112063,-0.0002697678680259105,-0.0,-0.0
1.112063,Black/African,middle,42869,230,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,3.336189,3.1286479042997265e-05,-0.0,-0.0
1.112063,Black/African,middle,42869,230,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,3.336189,3.1286479042997265e-05,-0.0,-0.0
1.112063,Black/African,middle,42869,230,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,3.336189,3.1286479042997265e-05,-0.0,-0.0
1.112063,Black/African,richer,78634,230,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,4.448252,0.00018181365257745113,0.0,-0.0
2.363765,Black/African,richest,138789,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,147699,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,147699,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,145068,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,125705,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,180860,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,158782,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,161932,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,154676,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
2.363765,Black/African,richest,142894,231,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.818825,0.000706412867647253,0.0,0.0
1.699382,Coloured,richer,77037,232,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.797528,0.0,2.2718454115100238e-05,-0.0
1.699382,Coloured,richer,87892,232,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.797528,0.0,2.2718454115100238e-05,-0.0
1.699382,Coloured,richer,87892,232,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.797528,0.0,2.2718454115100238e-05,-0.0
1.699382,Coloured,richest,113034,232,urban - western cape,0,1,0,0,0,0,0,1,5.0,8.49691,0.0,0.002350854699099562,0.0
1.699382,Coloured,richer,96243,232,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.797528,0.0,2.2718454115100238e-05,-0.0
1.699382,Coloured,richest,125630,232,urban - western cape,0,1,0,0,0,0,0,1,5.0,8.49691,0.0,0.002350854699099562,0.0
