sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Hill Brahmin,ethnicity_Hill Chhetri,ethnicity_Hill Dalit,ethnicity_Hill Janajati,ethnicity_Muslim,ethnicity_Newar,ethnicity_Terai Brahmin/Chhetri,ethnicity_Terai Dalit,ethnicity_Terai Janajati,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7,IF_8
0.857476,Hill Janajati,poorer,-51590,5,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.714952,-0.0,-0.0,-0.0,-0.0002293881059673466,-0.0,-0.0,-0.0,-0.0,-0.0
0.857476,Hill Chhetri,poorest,-67678,5,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.857476,-0.0,-0.0,-0.0006005041177014025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.857476,Hill Chhetri,poorest,-67678,5,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.857476,-0.0,-0.0,-0.0006005041177014025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.857476,Hill Chhetri,poorer,-38277,5,koshi - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.714952,-0.0,-0.0,-0.0002827939092059141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.857476,Hill Chhetri,poorer,-36923,5,koshi - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.714952,-0.0,-0.0,-0.0002827939092059141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.857476,Hill Janajati,middle,13918,5,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.572428,0.0,0.0,0.0,2.5619591422732487e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.857476,Hill Janajati,middle,13918,5,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.572428,0.0,0.0,0.0,2.5619591422732487e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorer,-45035,6,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.655372,-0.0,-0.0,-0.0,-0.00022141881974036502,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-114465,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-90062,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-134624,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-82993,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-105624,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Chhetri,poorest,-87172,6,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0005796417056148546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Chhetri,poorest,-87172,6,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0005796417056148546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Chhetri,poorer,-50773,6,koshi - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.655372,-0.0,-0.0,-0.0002729692254185613,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-97628,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-126245,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-133974,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-140161,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-140161,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-164729,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-164729,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Chhetri,poorest,-148871,6,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0005796417056148546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-113419,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-108838,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-108838,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-82832,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-105132,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Dalit,poorest,-105132,6,koshi - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0010111175844373253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Janajati,poorest,-88495,6,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0,-0.00046756716794137007,-0.0,-0.0,-0.0,-0.0,-0.0
0.827686,Hill Chhetri,poorest,-86094,6,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.827686,-0.0,-0.0,-0.0005796417056148546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-71853,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-71853,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-86446,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-87396,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-164937,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-164937,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-113394,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-113394,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-128709,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-128709,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-128709,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-145615,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-145615,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-133602,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-116328,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-134436,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-131079,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-100436,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-133607,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-106837,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-120822,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorer,-22839,7,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.897968,-0.0,-0.0,-0.0,-0.0002538679127501136,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorest,-86429,7,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0,-0.0005360894847824817,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Janajati,poorer,-57040,7,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.897968,-0.0,-0.0,-0.0,-0.0002538679127501136,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Chhetri,poorest,-91098,7,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0006645886294575565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.948984,Hill Chhetri,poorest,-91098,7,koshi - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.948984,-0.0,-0.0,-0.0006645886294575565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-87633,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-87633,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-13971,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-13971,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-44107,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-117481,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-76273,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-62328,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-77507,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-77507,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-45383,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-45383,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-95352,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Terai Janajati,poorest,-95352,8,koshi - rural,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0,-0.0014173525810391736,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-59730,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-85197,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-67233,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-67233,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-76119,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-76119,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-43204,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-74704,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-92308,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-66168,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-51537,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-95952,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-95952,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorer,-48827,8,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.060446,-0.0,-0.0,-0.0,-0.0002756006030419484,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-88447,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-100147,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-100147,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-85494,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-70612,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-101740,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-111927,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
1.030223,Hill Janajati,poorest,-83643,8,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.030223,-0.0,-0.0,-0.0,-0.0005819821169598883,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-47339,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-85263,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-85263,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-110202,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-90346,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-57491,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-104569,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-53351,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-53351,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-89686,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-33002,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-33002,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-33002,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-64908,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-64908,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-91535,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorer,-60008,9,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.423476,-0.0,-0.0,-0.0,-0.00019040093456258522,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-90999,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-90999,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-90999,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-90999,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
0.711738,Hill Janajati,poorest,-90999,9,koshi - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.711738,-0.0,-0.0,-0.0,-0.00040206711358686126,-0.0,-0.0,-0.0,-0.0,-0.0
