sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Albanian,ethnicity_Egyptian,ethnicity_Roma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.26318,Egyptian,poorer,-7019,12,berat (urban),0,1,0,0,1,0,0,0,2.0,0.52636,-0.0,-0.0007632972003157457,-0.0
0.26318,Albanian,richest,126460,12,berat (urban),1,0,0,0,0,0,0,1,5.0,1.3159,0.0,0.0,3.5533663648713824e-05
0.26318,Egyptian,poorer,-32617,12,berat (urban),0,1,0,0,1,0,0,0,2.0,0.52636,-0.0,-0.0007632972003157457,-0.0
0.26318,Egyptian,poorest,-121417,12,berat (urban),0,1,0,1,0,0,0,0,1.0,0.26318,-0.0,-0.001909185824600257,-0.0
0.26318,Egyptian,middle,35722,12,berat (urban),0,1,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0003825914239687658,-0.0
0.26318,Egyptian,poorest,-185668,12,berat (urban),0,1,0,1,0,0,0,0,1.0,0.26318,-0.0,-0.001909185824600257,-0.0
0.26318,Albanian,richer,101024,12,berat (urban),1,0,0,0,0,0,1,0,4.0,1.05272,0.0,0.0,1.7437269873208483e-05
0.26318,Egyptian,middle,20532,12,berat (urban),0,1,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0003825914239687658,-0.0
0.26318,Albanian,middle,47834,12,berat (urban),1,0,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0,-6.591239022968621e-07
0.26318,Albanian,middle,55003,12,berat (urban),1,0,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0,-6.591239022968621e-07
0.26318,Albanian,middle,55003,12,berat (urban),1,0,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0,-6.591239022968621e-07
0.26318,Albanian,middle,44693,12,berat (urban),1,0,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0,-6.591239022968621e-07
0.26318,Egyptian,middle,44693,12,berat (urban),0,1,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0003825914239687658,-0.0
0.26318,Egyptian,middle,44693,12,berat (urban),0,1,0,0,0,1,0,0,3.0,0.7895400000000001,0.0,0.0003825914239687658,-0.0
0.26318,Egyptian,poorer,-34714,12,berat (urban),0,1,0,0,1,0,0,0,2.0,0.52636,-0.0,-0.0007632972003157457,-0.0
0.26318,Egyptian,poorer,-34714,12,berat (urban),0,1,0,0,1,0,0,0,2.0,0.52636,-0.0,-0.0007632972003157457,-0.0
0.53923,Albanian,richer,93319,13,berat (urban),1,0,0,0,0,0,1,0,4.0,2.15692,0.0,0.0,3.572725523873474e-05
0.53923,Albanian,middle,25104,13,berat (urban),1,0,0,0,0,1,0,0,3.0,1.61769,0.0,0.0,-1.3504802106373466e-06
0.53923,Albanian,richer,73878,13,berat (urban),1,0,0,0,0,0,1,0,4.0,2.15692,0.0,0.0,3.572725523873474e-05
0.53923,Albanian,richest,128610,13,berat (urban),1,0,0,0,0,0,0,1,5.0,2.69615,0.0,0.0,7.280499068810684e-05
0.53923,Albanian,middle,40765,13,berat (urban),1,0,0,0,0,1,0,0,3.0,1.61769,0.0,0.0,-1.3504802106373466e-06
0.53923,Albanian,richer,85311,13,berat (urban),1,0,0,0,0,0,1,0,4.0,2.15692,0.0,0.0,3.572725523873474e-05
0.53923,Albanian,middle,52957,13,berat (urban),1,0,0,0,0,1,0,0,3.0,1.61769,0.0,0.0,-1.3504802106373466e-06
0.53923,Albanian,richest,115792,13,berat (urban),1,0,0,0,0,0,0,1,5.0,2.69615,0.0,0.0,7.280499068810684e-05
0.53923,Albanian,richest,115792,13,berat (urban),1,0,0,0,0,0,0,1,5.0,2.69615,0.0,0.0,7.280499068810684e-05
0.336032,Albanian,richer,98030,14,berat (urban),1,0,0,0,0,0,1,0,4.0,1.344128,0.0,0.0,2.2264156356995187e-05
0.336032,Albanian,richest,203236,14,berat (urban),1,0,0,0,0,0,0,1,5.0,1.6801599999999999,0.0,0.0,4.5369891569285676e-05
0.336032,Albanian,richest,203236,14,berat (urban),1,0,0,0,0,0,0,1,5.0,1.6801599999999999,0.0,0.0,4.5369891569285676e-05
0.336032,Albanian,richest,176158,14,berat (urban),1,0,0,0,0,0,0,1,5.0,1.6801599999999999,0.0,0.0,4.5369891569285676e-05
0.336032,Albanian,richest,176158,14,berat (urban),1,0,0,0,0,0,0,1,5.0,1.6801599999999999,0.0,0.0,4.5369891569285676e-05
0.336032,Albanian,richer,92682,14,berat (urban),1,0,0,0,0,0,1,0,4.0,1.344128,0.0,0.0,2.2264156356995187e-05
0.336032,Albanian,richer,107122,14,berat (urban),1,0,0,0,0,0,1,0,4.0,1.344128,0.0,0.0,2.2264156356995187e-05
0.336032,Albanian,middle,29165,14,berat (urban),1,0,0,0,0,1,0,0,3.0,1.008096,0.0,0.0,-8.41578855295308e-07
0.336032,Albanian,richer,69817,14,berat (urban),1,0,0,0,0,0,1,0,4.0,1.344128,0.0,0.0,2.2264156356995187e-05
0.336032,Albanian,richer,62625,14,berat (urban),1,0,0,0,0,0,1,0,4.0,1.344128,0.0,0.0,2.2264156356995187e-05
0.336032,Albanian,richest,119843,14,berat (urban),1,0,0,0,0,0,0,1,5.0,1.6801599999999999,0.0,0.0,4.5369891569285676e-05
0.336032,Albanian,richest,136241,14,berat (urban),1,0,0,0,0,0,0,1,5.0,1.6801599999999999,0.0,0.0,4.5369891569285676e-05
0.336032,Albanian,richer,97925,14,berat (urban),1,0,0,0,0,0,1,0,4.0,1.344128,0.0,0.0,2.2264156356995187e-05
0.336032,Albanian,richer,105109,14,berat (urban),1,0,0,0,0,0,1,0,4.0,1.344128,0.0,0.0,2.2264156356995187e-05
0.336032,Albanian,richest,141059,14,berat (urban),1,0,0,0,0,0,0,1,5.0,1.6801599999999999,0.0,0.0,4.5369891569285676e-05
0.695733,Albanian,middle,47437,15,berat (urban),1,0,0,0,0,1,0,0,3.0,2.087199,0.0,0.0,-1.742435785077524e-06
0.695733,Albanian,middle,36900,15,berat (urban),1,0,0,0,0,1,0,0,3.0,2.087199,0.0,0.0,-1.742435785077524e-06
0.695733,Albanian,poorest,-69731,15,berat (urban),1,0,0,1,0,0,0,0,1.0,0.695733,-0.0,-0.0,-9.742036215192653e-05
0.695733,Albanian,poorest,-58375,15,berat (urban),1,0,0,1,0,0,0,0,1.0,0.695733,-0.0,-0.0,-9.742036215192653e-05
0.695733,Albanian,richer,75159,15,berat (urban),1,0,0,0,0,0,1,0,4.0,2.782932,0.0,0.0,4.609652739834698e-05
0.695733,Albanian,richer,75159,15,berat (urban),1,0,0,0,0,0,1,0,4.0,2.782932,0.0,0.0,4.609652739834698e-05
0.695733,Albanian,richer,75159,15,berat (urban),1,0,0,0,0,0,1,0,4.0,2.782932,0.0,0.0,4.609652739834698e-05
0.695733,Albanian,middle,44603,15,berat (urban),1,0,0,0,0,1,0,0,3.0,2.087199,0.0,0.0,-1.742435785077524e-06
0.695733,Albanian,poorer,-5090,15,berat (urban),1,0,0,0,1,0,0,0,2.0,1.391466,-0.0,-0.0,-4.9581398968502026e-05
0.695733,Albanian,poorer,-5090,15,berat (urban),1,0,0,0,1,0,0,0,2.0,1.391466,-0.0,-0.0,-4.9581398968502026e-05
0.695733,Albanian,middle,16975,15,berat (urban),1,0,0,0,0,1,0,0,3.0,2.087199,0.0,0.0,-1.742435785077524e-06
0.695733,Albanian,middle,49056,15,berat (urban),1,0,0,0,0,1,0,0,3.0,2.087199,0.0,0.0,-1.742435785077524e-06
0.508708,Egyptian,richer,97975,16,berat (urban),0,1,0,0,0,0,1,0,4.0,2.034832,0.0,0.0029544419347474283,0.0
0.508708,Egyptian,richer,97975,16,berat (urban),0,1,0,0,0,0,1,0,4.0,2.034832,0.0,0.0029544419347474283,0.0
0.508708,Albanian,richest,156130,16,berat (urban),1,0,0,0,0,0,0,1,5.0,2.54354,0.0,0.0,6.868401461892968e-05
0.508708,Egyptian,middle,27657,16,berat (urban),0,1,0,0,0,1,0,0,3.0,1.5261240000000003,0.0,0.0007395216889744771,-0.0
0.508708,Albanian,middle,27657,16,berat (urban),1,0,0,0,0,1,0,0,3.0,1.5261240000000003,0.0,0.0,-1.2740390686588348e-06
0.508708,Albanian,middle,48841,16,berat (urban),1,0,0,0,0,1,0,0,3.0,1.5261240000000003,0.0,0.0,-1.2740390686588348e-06
0.508708,Albanian,poorer,10563,16,berat (urban),1,0,0,0,1,0,0,0,2.0,1.017416,-0.0,-0.0,-3.62530659124531e-05
0.508708,Albanian,richer,69663,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.508708,Albanian,richer,77537,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.508708,Albanian,richest,131909,16,berat (urban),1,0,0,0,0,0,0,1,5.0,2.54354,0.0,0.0,6.868401461892968e-05
0.508708,Albanian,richest,114928,16,berat (urban),1,0,0,0,0,0,0,1,5.0,2.54354,0.0,0.0,6.868401461892968e-05
0.508708,Albanian,richer,96449,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.508708,Albanian,richer,94871,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.508708,Albanian,richer,95323,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.508708,Albanian,richest,135716,16,berat (urban),1,0,0,0,0,0,0,1,5.0,2.54354,0.0,0.0,6.868401461892968e-05
0.508708,Albanian,richest,148595,16,berat (urban),1,0,0,0,0,0,0,1,5.0,2.54354,0.0,0.0,6.868401461892968e-05
0.508708,Albanian,richer,82828,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.508708,Albanian,richer,82828,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.508708,Albanian,richest,122107,16,berat (urban),1,0,0,0,0,0,0,1,5.0,2.54354,0.0,0.0,6.868401461892968e-05
0.508708,Albanian,middle,49752,16,berat (urban),1,0,0,0,0,1,0,0,3.0,1.5261240000000003,0.0,0.0,-1.2740390686588348e-06
0.508708,Albanian,richer,69993,16,berat (urban),1,0,0,0,0,0,1,0,4.0,2.034832,0.0,0.0,3.370498777513542e-05
0.501598,Albanian,richest,115984,17,berat (urban),1,0,0,0,0,0,0,1,5.0,2.50799,0.0,0.0,6.772404673177125e-05
0.501598,Egyptian,poorer,3081,17,berat (urban),0,1,0,0,1,0,0,0,2.0,1.003196,-0.0,-0.0014547775252069964,-0.0
0.501598,Albanian,middle,44462,17,berat (urban),1,0,0,0,0,1,0,0,3.0,1.504794,0.0,0.0,-1.2562323548305395e-06
0.501598,Albanian,richer,76267,17,berat (urban),1,0,0,0,0,0,1,0,4.0,2.006392,0.0,0.0,3.323390718847035e-05
0.501598,Albanian,middle,49044,17,berat (urban),1,0,0,0,0,1,0,0,3.0,1.504794,0.0,0.0,-1.2562323548305395e-06
0.501598,Albanian,richer,68570,17,berat (urban),1,0,0,0,0,0,1,0,4.0,2.006392,0.0,0.0,3.323390718847035e-05
0.501598,Albanian,richer,86386,17,berat (urban),1,0,0,0,0,0,1,0,4.0,2.006392,0.0,0.0,3.323390718847035e-05
0.501598,Albanian,middle,24479,17,berat (urban),1,0,0,0,0,1,0,0,3.0,1.504794,0.0,0.0,-1.2562323548305395e-06
0.501598,Albanian,richest,125530,17,berat (urban),1,0,0,0,0,0,0,1,5.0,2.50799,0.0,0.0,6.772404673177125e-05
0.501598,Albanian,richest,121181,17,berat (urban),1,0,0,0,0,0,0,1,5.0,2.50799,0.0,0.0,6.772404673177125e-05
0.501598,Albanian,poorer,-1356,17,berat (urban),1,0,0,0,1,0,0,0,2.0,1.003196,-0.0,-0.0,-3.574637189813144e-05
0.501598,Albanian,richer,93599,17,berat (urban),1,0,0,0,0,0,1,0,4.0,2.006392,0.0,0.0,3.323390718847035e-05
0.501598,Albanian,richer,93599,17,berat (urban),1,0,0,0,0,0,1,0,4.0,2.006392,0.0,0.0,3.323390718847035e-05
0.501598,Albanian,richer,98650,17,berat (urban),1,0,0,0,0,0,1,0,4.0,2.006392,0.0,0.0,3.323390718847035e-05
0.501598,Albanian,richest,110061,17,berat (urban),1,0,0,0,0,0,0,1,5.0,2.50799,0.0,0.0,6.772404673177125e-05
0.552646,Albanian,richest,168527,18,berat (urban),1,0,0,0,0,0,0,1,5.0,2.76323,0.0,0.0,7.461637313172392e-05
0.552646,Albanian,richer,96934,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,richest,179179,18,berat (urban),1,0,0,0,0,0,0,1,5.0,2.76323,0.0,0.0,7.461637313172392e-05
0.552646,Albanian,middle,45137,18,berat (urban),1,0,0,0,0,1,0,0,3.0,1.657938,0.0,0.0,-1.3840800520888807e-06
0.552646,Albanian,middle,43565,18,berat (urban),1,0,0,0,0,1,0,0,3.0,1.657938,0.0,0.0,-1.3840800520888807e-06
0.552646,Albanian,middle,43565,18,berat (urban),1,0,0,0,0,1,0,0,3.0,1.657938,0.0,0.0,-1.3840800520888807e-06
0.552646,Albanian,richer,94020,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,middle,56969,18,berat (urban),1,0,0,0,0,1,0,0,3.0,1.657938,0.0,0.0,-1.3840800520888807e-06
0.552646,Albanian,middle,30153,18,berat (urban),1,0,0,0,0,1,0,0,3.0,1.657938,0.0,0.0,-1.3840800520888807e-06
0.552646,Albanian,richer,92829,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,richest,116899,18,berat (urban),1,0,0,0,0,0,0,1,5.0,2.76323,0.0,0.0,7.461637313172392e-05
0.552646,Albanian,richer,80210,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,richer,80210,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,richer,72603,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,middle,55616,18,berat (urban),1,0,0,0,0,1,0,0,3.0,1.657938,0.0,0.0,-1.3840800520888807e-06
0.552646,Albanian,poorest,-64273,18,berat (urban),1,0,0,1,0,0,0,0,1.0,0.552646,-0.0,-0.0,-7.738453323590169e-05
0.552646,Albanian,richer,92489,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,richer,76437,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,richer,68800,18,berat (urban),1,0,0,0,0,0,1,0,4.0,2.210584,0.0,0.0,3.6616146539817515e-05
0.552646,Albanian,richest,167431,18,berat (urban),1,0,0,0,0,0,0,1,5.0,2.76323,0.0,0.0,7.461637313172392e-05
0.639322,Albanian,richer,70672,19,berat (urban),1,0,0,0,0,0,1,0,4.0,2.557288,0.0,0.0,4.2358956797170725e-05
0.639322,Albanian,middle,13863,19,berat (urban),1,0,0,0,0,1,0,0,3.0,1.9179659999999998,0.0,0.0,-1.6011566664041128e-06
0.639322,Albanian,poorer,7811,19,berat (urban),1,0,0,0,1,0,0,0,2.0,1.278644,-0.0,-0.0,-4.556127012997896e-05
0.639322,Albanian,poorer,9128,19,berat (urban),1,0,0,0,1,0,0,0,2.0,1.278644,-0.0,-0.0,-4.556127012997896e-05
0.639322,Albanian,richest,137279,19,berat (urban),1,0,0,0,0,0,0,1,5.0,3.1966099999999997,0.0,0.0,8.631907026074557e-05
0.639322,Albanian,richest,137279,19,berat (urban),1,0,0,0,0,0,0,1,5.0,3.1966099999999997,0.0,0.0,8.631907026074557e-05
0.639322,Albanian,poorer,11313,19,berat (urban),1,0,0,0,1,0,0,0,2.0,1.278644,-0.0,-0.0,-4.556127012997896e-05
0.639322,Albanian,middle,13086,19,berat (urban),1,0,0,0,0,1,0,0,3.0,1.9179659999999998,0.0,0.0,-1.6011566664041128e-06
0.639322,Albanian,richest,119222,19,berat (urban),1,0,0,0,0,0,0,1,5.0,3.1966099999999997,0.0,0.0,8.631907026074557e-05
0.639322,Albanian,middle,28018,19,berat (urban),1,0,0,0,0,1,0,0,3.0,1.9179659999999998,0.0,0.0,-1.6011566664041128e-06
0.639322,Albanian,middle,59261,19,berat (urban),1,0,0,0,0,1,0,0,3.0,1.9179659999999998,0.0,0.0,-1.6011566664041128e-06
0.639322,Albanian,poorest,-62890,19,berat (urban),1,0,0,1,0,0,0,0,1.0,0.639322,-0.0,-0.0,-8.95213835935538e-05
0.639322,Albanian,middle,27812,19,berat (urban),1,0,0,0,0,1,0,0,3.0,1.9179659999999998,0.0,0.0,-1.6011566664041128e-06
0.639322,Albanian,middle,27812,19,berat (urban),1,0,0,0,0,1,0,0,3.0,1.9179659999999998,0.0,0.0,-1.6011566664041128e-06
0.639322,Albanian,poorest,-65281,19,berat (urban),1,0,0,1,0,0,0,0,1.0,0.639322,-0.0,-0.0,-8.95213835935538e-05
0.639322,Albanian,poorest,-65281,19,berat (urban),1,0,0,1,0,0,0,0,1.0,0.639322,-0.0,-0.0,-8.95213835935538e-05
0.639322,Albanian,richer,74921,19,berat (urban),1,0,0,0,0,0,1,0,4.0,2.557288,0.0,0.0,4.2358956797170725e-05
0.639322,Albanian,richer,69946,19,berat (urban),1,0,0,0,0,0,1,0,4.0,2.557288,0.0,0.0,4.2358956797170725e-05
0.639322,Albanian,richer,69946,19,berat (urban),1,0,0,0,0,0,1,0,4.0,2.557288,0.0,0.0,4.2358956797170725e-05
0.639322,Albanian,poorer,11007,19,berat (urban),1,0,0,0,1,0,0,0,2.0,1.278644,-0.0,-0.0,-4.556127012997896e-05
0.535798,Albanian,richer,72264,20,berat (urban),1,0,0,0,0,0,1,0,4.0,2.143192,0.0,0.0,3.549986444078333e-05
0.535798,Albanian,poorer,-25144,20,berat (urban),1,0,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.0,-3.818363424550143e-05
0.535798,Albanian,middle,45242,20,berat (urban),1,0,0,0,0,1,0,0,3.0,1.607394,0.0,0.0,-1.3418849023590474e-06
0.535798,Albanian,poorer,-26078,20,berat (urban),1,0,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.0,-3.818363424550143e-05
0.535798,Egyptian,poorer,-34043,20,berat (urban),0,1,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.001553967297419165,-0.0
0.535798,Egyptian,poorer,-34043,20,berat (urban),0,1,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.001553967297419165,-0.0
0.535798,Albanian,poorer,-55316,20,berat (urban),1,0,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.0,-3.818363424550143e-05
0.535798,Egyptian,richer,85851,20,berat (urban),0,1,0,0,0,0,1,0,4.0,2.143192,0.0,0.0031117735120222254,0.0
0.535798,Albanian,richer,92122,20,berat (urban),1,0,0,0,0,0,1,0,4.0,2.143192,0.0,0.0,3.549986444078333e-05
0.535798,Albanian,poorer,-5484,20,berat (urban),1,0,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.0,-3.818363424550143e-05
0.535798,Albanian,middle,59612,20,berat (urban),1,0,0,0,0,1,0,0,3.0,1.607394,0.0,0.0,-1.3418849023590474e-06
0.535798,Albanian,middle,30188,20,berat (urban),1,0,0,0,0,1,0,0,3.0,1.607394,0.0,0.0,-1.3418849023590474e-06
0.535798,Albanian,middle,30188,20,berat (urban),1,0,0,0,0,1,0,0,3.0,1.607394,0.0,0.0,-1.3418849023590474e-06
0.535798,Albanian,richer,85964,20,berat (urban),1,0,0,0,0,0,1,0,4.0,2.143192,0.0,0.0,3.549986444078333e-05
0.535798,Albanian,richest,119423,20,berat (urban),1,0,0,0,0,0,0,1,5.0,2.6789899999999998,0.0,0.0,7.234161378392572e-05
0.535798,Albanian,poorer,-19750,20,berat (urban),1,0,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.0,-3.818363424550143e-05
0.535798,Albanian,poorer,4645,20,berat (urban),1,0,0,0,1,0,0,0,2.0,1.071596,-0.0,-0.0,-3.818363424550143e-05
0.535798,Albanian,middle,49793,20,berat (urban),1,0,0,0,0,1,0,0,3.0,1.607394,0.0,0.0,-1.3418849023590474e-06
0.495103,Egyptian,poorer,-7545,21,berat (urban),0,1,0,0,1,0,0,0,2.0,0.990206,-0.0,-0.001435940169343896,-0.0
0.495103,Albanian,richer,65208,21,berat (urban),1,0,0,0,0,0,1,0,4.0,1.980412,0.0,0.0,3.280357407871092e-05
0.495103,Albanian,poorest,-65433,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorest,-389704,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorest,-57691,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorest,-316931,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorest,-83970,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorest,-66885,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorer,-37556,21,berat (urban),1,0,0,0,1,0,0,0,2.0,0.990206,-0.0,-0.0,-3.528350584707389e-05
0.495103,Albanian,poorest,-186557,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorest,-186557,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,poorest,-123817,21,berat (urban),1,0,0,1,0,0,0,0,1.0,0.495103,-0.0,-0.0,-6.93270458099663e-05
0.495103,Albanian,richer,101503,21,berat (urban),1,0,0,0,0,0,1,0,4.0,1.980412,0.0,0.0,3.280357407871092e-05
0.495103,Albanian,richer,101503,21,berat (urban),1,0,0,0,0,0,1,0,4.0,1.980412,0.0,0.0,3.280357407871092e-05
0.495103,Albanian,poorer,-23258,21,berat (urban),1,0,0,0,1,0,0,0,2.0,0.990206,-0.0,-0.0,-3.528350584707389e-05
0.495103,Albanian,poorer,-23258,21,berat (urban),1,0,0,0,1,0,0,0,2.0,0.990206,-0.0,-0.0,-3.528350584707389e-05
0.495103,Albanian,middle,25621,21,berat (urban),1,0,0,0,0,1,0,0,3.0,1.485309,0.0,0.0,-1.2399658841814854e-06
0.495103,Albanian,middle,43943,21,berat (urban),1,0,0,0,0,1,0,0,3.0,1.485309,0.0,0.0,-1.2399658841814854e-06
0.495103,Albanian,middle,31395,21,berat (urban),1,0,0,0,0,1,0,0,3.0,1.485309,0.0,0.0,-1.2399658841814854e-06
0.495103,Albanian,poorer,-4218,21,berat (urban),1,0,0,0,1,0,0,0,2.0,0.990206,-0.0,-0.0,-3.528350584707389e-05
0.495103,Albanian,poorer,-4218,21,berat (urban),1,0,0,0,1,0,0,0,2.0,0.990206,-0.0,-0.0,-3.528350584707389e-05
0.398999,Albanian,richer,96395,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,richest,131497,22,berat (urban),1,0,0,0,0,0,0,1,5.0,1.9949949999999999,0.0,0.0,5.387148059188832e-05
0.398999,Albanian,richer,104183,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,richer,74677,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,poorer,3919,22,berat (urban),1,0,0,0,1,0,0,0,2.0,0.797998,-0.0,-0.0,-2.8434656121002363e-05
0.398999,Albanian,richer,102324,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,richer,73055,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,richer,105126,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,richest,117599,22,berat (urban),1,0,0,0,0,0,0,1,5.0,1.9949949999999999,0.0,0.0,5.387148059188832e-05
0.398999,Albanian,richer,102636,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,middle,19215,22,berat (urban),1,0,0,0,0,1,0,0,3.0,1.196997,0.0,0.0,-9.992772167054703e-07
0.398999,Albanian,richest,130385,22,berat (urban),1,0,0,0,0,0,0,1,5.0,1.9949949999999999,0.0,0.0,5.387148059188832e-05
0.398999,Albanian,middle,58016,22,berat (urban),1,0,0,0,0,1,0,0,3.0,1.196997,0.0,0.0,-9.992772167054703e-07
0.398999,Albanian,richest,110450,22,berat (urban),1,0,0,0,0,0,0,1,5.0,1.9949949999999999,0.0,0.0,5.387148059188832e-05
0.398999,Albanian,richest,126508,22,berat (urban),1,0,0,0,0,0,0,1,5.0,1.9949949999999999,0.0,0.0,5.387148059188832e-05
0.398999,Albanian,richer,64625,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.398999,Albanian,richer,96954,22,berat (urban),1,0,0,0,0,0,1,0,4.0,1.595996,0.0,0.0,2.6436101687591425e-05
0.458314,Albanian,richest,118894,23,berat (urban),1,0,0,0,0,0,0,1,5.0,2.29157,0.0,0.0,6.187998906260593e-05
0.458314,Albanian,richer,107122,23,berat (urban),1,0,0,0,0,0,1,0,4.0,1.833256,0.0,0.0,3.0366079887034244e-05
0.458314,Albanian,richer,107122,23,berat (urban),1,0,0,0,0,0,1,0,4.0,1.833256,0.0,0.0,3.0366079887034244e-05
0.458314,Albanian,richest,135557,23,berat (urban),1,0,0,0,0,0,0,1,5.0,2.29157,0.0,0.0,6.187998906260593e-05
0.458314,Albanian,poorest,-77682,23,berat (urban),1,0,0,1,0,0,0,0,1.0,0.458314,-0.0,-0.0,-6.417564763968082e-05
0.458314,Albanian,richer,104957,23,berat (urban),1,0,0,0,0,0,1,0,4.0,1.833256,0.0,0.0,3.0366079887034244e-05
0.458314,Albanian,richer,106837,23,berat (urban),1,0,0,0,0,0,1,0,4.0,1.833256,0.0,0.0,3.0366079887034244e-05
0.458314,Albanian,richer,96391,23,berat (urban),1,0,0,0,0,0,1,0,4.0,1.833256,0.0,0.0,3.0366079887034244e-05
0.458314,Albanian,richer,80989,23,berat (urban),1,0,0,0,0,0,1,0,4.0,1.833256,0.0,0.0,3.0366079887034244e-05
0.458314,Albanian,richest,188742,23,berat (urban),1,0,0,0,0,0,0,1,5.0,2.29157,0.0,0.0,6.187998906260593e-05
0.458314,Albanian,richer,90575,23,berat (urban),1,0,0,0,0,0,1,0,4.0,1.833256,0.0,0.0,3.0366079887034244e-05
0.458314,Albanian,middle,58504,23,berat (urban),1,0,0,0,0,1,0,0,3.0,1.3749419999999999,0.0,0.0,-1.1478292885374422e-06
