sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Fulani,ethnicity_Guerze,ethnicity_Kissi,ethnicity_Malinké,ethnicity_Soussou,ethnicity_Toma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.913478,Fulani,middle,-51911,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,poorest,-111627,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,middle,-31566,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,middle,-31566,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,poorer,-70235,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorest,-102753,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorest,-102753,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorest,-118631,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorest,-118631,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorer,-71489,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorest,-135339,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorest,-135339,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorest,-100626,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorest,-100626,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorer,-63916,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorer,-63916,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorer,-63916,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,middle,-50023,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,middle,-50023,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,poorer,-71711,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorer,-71711,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,middle,-16713,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,middle,-16713,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,middle,-16713,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,poorest,-106213,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,poorer,-70466,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorer,-84599,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,richer,48931,130,labé rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.653912,0.0,0.0,0.0,0.00042839850254922394,0.0,0.0
0.881242,Fulani,middle,-35800,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,poorest,-119113,131,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.881242,-0.0,-0.0,-0.0,-0.0009194799544935038,-0.0,-0.0
0.881242,Fulani,poorer,-60620,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-60620,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-60620,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorest,-106168,131,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.881242,-0.0,-0.0,-0.0,-0.0009194799544935038,-0.0,-0.0
0.881242,Fulani,poorest,-106168,131,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.881242,-0.0,-0.0,-0.0,-0.0009194799544935038,-0.0,-0.0
0.881242,Fulani,poorest,-106168,131,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.881242,-0.0,-0.0,-0.0,-0.0009194799544935038,-0.0,-0.0
0.881242,Fulani,poorer,-78189,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-78189,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-78189,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-78189,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,middle,-6085,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-6085,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,richer,4719,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,4719,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,middle,-27135,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-27135,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-27135,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,richer,51804,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,51804,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,51804,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,51804,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,51804,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,middle,-10931,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-10931,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-10931,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-10931,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,richer,484,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,484,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,484,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,middle,-25550,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,richer,41486,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,middle,-28324,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,richer,35762,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,35762,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,35762,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,poorer,-67683,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-63984,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-63984,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-63984,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,middle,-605,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-605,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,middle,-605,131,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.643726,0.0,0.0,0.0,-3.097290557037701e-05,-0.0,-0.0
0.881242,Fulani,richer,44930,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,44930,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,poorest,-98679,131,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.881242,-0.0,-0.0,-0.0,-0.0009194799544935038,-0.0,-0.0
0.881242,Fulani,poorest,-108432,131,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.881242,-0.0,-0.0,-0.0,-0.0009194799544935038,-0.0,-0.0
0.881242,Fulani,richer,7748,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,7748,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,richer,36155,131,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.524968,0.0,0.0,0.0,0.0004132806188911864,0.0,0.0
0.881242,Fulani,poorer,-73779,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-73779,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.881242,Fulani,poorer,-73779,131,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.762484,0.0,-0.0,-0.0,-0.00047522643003194043,-0.0,-0.0
0.876276,Fulani,poorest,-122563,132,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.876276,-0.0,-0.0,-0.0,-0.0009142984748840269,-0.0,-0.0
0.876276,Fulani,poorest,-122563,132,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.876276,-0.0,-0.0,-0.0,-0.0009142984748840269,-0.0,-0.0
0.876276,Fulani,middle,-6652,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,middle,-6652,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,richer,1554,132,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.505104,0.0,0.0,0.0,0.0004109516881849631,0.0,0.0
0.876276,Fulani,richer,1554,132,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.505104,0.0,0.0,0.0,0.0004109516881849631,0.0,0.0
0.876276,Fulani,richer,1554,132,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.505104,0.0,0.0,0.0,0.0004109516881849631,0.0,0.0
0.876276,Fulani,richer,36778,132,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.505104,0.0,0.0,0.0,0.0004109516881849631,0.0,0.0
0.876276,Fulani,richer,36778,132,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.505104,0.0,0.0,0.0,0.0004109516881849631,0.0,0.0
0.876276,Fulani,richer,36778,132,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.505104,0.0,0.0,0.0,0.0004109516881849631,0.0,0.0
0.876276,Fulani,poorer,-73571,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,poorest,-127627,132,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.876276,-0.0,-0.0,-0.0,-0.0009142984748840269,-0.0,-0.0
0.876276,Fulani,middle,-54049,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,poorer,-78251,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,poorer,-66598,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,poorer,-66598,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,middle,-41230,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,middle,-22685,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,middle,-34134,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,middle,-26471,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,middle,-26471,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,poorer,-83047,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,poorer,-83047,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,middle,-32310,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,poorer,-81196,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,poorer,-76559,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,poorer,-73333,132,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.752552,0.0,-0.0,-0.0,-0.0004725484205276969,-0.0,-0.0
0.876276,Fulani,middle,-12047,132,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.6288280000000004,0.0,0.0,0.0,-3.0798366171366875e-05,-0.0,-0.0
0.876276,Fulani,poorest,-94204,132,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.876276,-0.0,-0.0,-0.0,-0.0009142984748840269,-0.0,-0.0
0.843018,Fulani,middle,-54203,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,middle,-6079,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,middle,-6079,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,poorer,-59307,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-59307,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-55591,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-86154,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-86154,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-86154,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-86154,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-86154,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-60149,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,middle,-41722,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,middle,-41722,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,poorer,-70204,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-64833,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorest,-111354,133,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.843018,-0.0,-0.0,-0.0,-0.0008795973776524549,-0.0,-0.0
0.843018,Fulani,poorest,-111354,133,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.843018,-0.0,-0.0,-0.0,-0.0008795973776524549,-0.0,-0.0
0.843018,Fulani,poorer,-73231,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,richer,21972,133,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.372072,0.0,0.0,0.0,0.00039535451190071533,0.0,0.0
0.843018,Fulani,richer,21972,133,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.372072,0.0,0.0,0.0,0.00039535451190071533,0.0,0.0
0.843018,Fulani,richer,21972,133,mamou rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.372072,0.0,0.0,0.0,0.00039535451190071533,0.0,0.0
0.843018,Fulani,middle,-54758,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,middle,-54758,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,poorest,-116972,133,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.843018,-0.0,-0.0,-0.0,-0.0008795973776524549,-0.0,-0.0
0.843018,Fulani,poorer,-66664,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,middle,-54821,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,poorest,-111000,133,mamou rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.843018,-0.0,-0.0,-0.0,-0.0008795973776524549,-0.0,-0.0
0.843018,Fulani,poorer,-66907,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-66907,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-81867,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-81867,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-81867,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-81867,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,poorer,-85929,133,mamou rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.686036,0.0,-0.0,-0.0,-0.00045461341446806483,-0.0,-0.0
0.843018,Fulani,middle,-14486,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.843018,Fulani,middle,-14486,133,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5290540000000004,0.0,0.0,0.0,-2.962945128367473e-05,-0.0,-0.0
0.557409,Fulani,middle,-45511,134,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.6722270000000001,0.0,0.0,0.0,-1.9591186440362897e-05,-0.0,-0.0
0.557409,Fulani,middle,-52354,134,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.6722270000000001,0.0,0.0,0.0,-1.9591186440362897e-05,-0.0,-0.0
0.557409,Fulani,middle,-47472,134,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.6722270000000001,0.0,0.0,0.0,-1.9591186440362897e-05,-0.0,-0.0
0.557409,Fulani,middle,-47472,134,mamou rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.6722270000000001,0.0,0.0,0.0,-1.9591186440362897e-05,-0.0,-0.0
