sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Jordanian,ethnicity_Syrian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
0.177576,Jordanian,poorest,-70075,855,24,1,0,1,0,0,0,0,1.0,0.177576,-0.0,-2.886173789826875e-05
0.177576,Jordanian,middle,32345,855,24,1,0,0,0,1,0,0,3.0,0.5327280000000001,0.0,-1.0371374928964015e-06
0.177576,Jordanian,middle,21679,855,24,1,0,0,0,1,0,0,3.0,0.5327280000000001,0.0,-1.0371374928964015e-06
0.177576,Jordanian,middle,21799,855,24,1,0,0,0,1,0,0,3.0,0.5327280000000001,0.0,-1.0371374928964015e-06
0.177576,Jordanian,poorer,-5848,855,24,1,0,0,1,0,0,0,2.0,0.355152,0.0,-1.4949437695582578e-05
0.177576,Jordanian,middle,22396,855,24,1,0,0,0,1,0,0,3.0,0.5327280000000001,0.0,-1.0371374928964015e-06
0.124684,Jordanian,poorer,13088,856,24,1,0,0,1,0,0,0,2.0,0.249368,0.0,-1.0496664468374206e-05
0.124684,Jordanian,richer,49228,856,24,1,0,0,0,0,1,0,4.0,0.498736,0.0,9.040223832654346e-06
0.124684,Jordanian,poorest,-21499,856,24,1,0,1,0,0,0,0,1.0,0.124684,-0.0,-2.026510861888848e-05
0.124684,Jordanian,middle,43571,856,24,1,0,0,0,1,0,0,3.0,0.374052,0.0,-7.282203178599297e-07
0.124684,Jordanian,richer,63360,856,24,1,0,0,0,0,1,0,4.0,0.498736,0.0,9.040223832654346e-06
0.124684,Jordanian,poorer,16007,856,24,1,0,0,1,0,0,0,2.0,0.249368,0.0,-1.0496664468374206e-05
0.124684,Jordanian,middle,39293,856,24,1,0,0,0,1,0,0,3.0,0.374052,0.0,-7.282203178599297e-07
0.124684,Jordanian,poorest,-15536,856,24,1,0,1,0,0,0,0,1.0,0.124684,-0.0,-2.026510861888848e-05
0.124684,Jordanian,middle,22920,856,24,1,0,0,0,1,0,0,3.0,0.374052,0.0,-7.282203178599297e-07
0.124684,Jordanian,richer,80226,856,24,1,0,0,0,0,1,0,4.0,0.498736,0.0,9.040223832654346e-06
0.124684,Jordanian,middle,25179,856,24,1,0,0,0,1,0,0,3.0,0.374052,0.0,-7.282203178599297e-07
0.124684,Syrian,poorest,-42845,856,24,0,1,1,0,0,0,0,1.0,0.124684,-6.454107651769534e-05,-0.0
0.124684,Jordanian,richer,48416,856,24,1,0,0,0,0,1,0,4.0,0.498736,0.0,9.040223832654346e-06
0.124684,Syrian,poorest,-27162,856,24,0,1,1,0,0,0,0,1.0,0.124684,-6.454107651769534e-05,-0.0
0.13338,Jordanian,poorer,227,857,24,1,0,0,1,0,0,0,2.0,0.26676,0.0,-1.1228747127071247e-05
0.13338,Jordanian,poorer,227,857,24,1,0,0,1,0,0,0,2.0,0.26676,0.0,-1.1228747127071247e-05
0.13338,Jordanian,poorest,-28479,857,24,1,0,1,0,0,0,0,1.0,0.13338,-0.0,-2.1678484710045757e-05
0.13338,Jordanian,poorest,-41739,857,24,1,0,1,0,0,0,0,1.0,0.13338,-0.0,-2.1678484710045757e-05
0.13338,Jordanian,middle,35713,857,24,1,0,0,0,1,0,0,3.0,0.40014,0.0,-7.790095440967361e-07
0.13338,Jordanian,poorer,3199,857,24,1,0,0,1,0,0,0,2.0,0.26676,0.0,-1.1228747127071247e-05
0.13338,Jordanian,middle,25979,857,24,1,0,0,0,1,0,0,3.0,0.40014,0.0,-7.790095440967361e-07
0.13338,Jordanian,poorer,4110,857,24,1,0,0,1,0,0,0,2.0,0.26676,0.0,-1.1228747127071247e-05
0.13338,Jordanian,poorer,-365,857,24,1,0,0,1,0,0,0,2.0,0.26676,0.0,-1.1228747127071247e-05
0.13338,Jordanian,poorest,-29174,857,24,1,0,1,0,0,0,0,1.0,0.13338,-0.0,-2.1678484710045757e-05
0.13338,Jordanian,poorer,-4399,857,24,1,0,0,1,0,0,0,2.0,0.26676,0.0,-1.1228747127071247e-05
0.13338,Jordanian,poorest,-18065,857,24,1,0,1,0,0,0,0,1.0,0.13338,-0.0,-2.1678484710045757e-05
0.152193,Jordanian,poorest,-27827,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorest,-68759,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorest,-46855,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorest,-107401,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorest,-97968,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorer,-10967,858,24,1,0,0,1,0,0,0,2.0,0.304386,0.0,-1.281254094699621e-05
0.152193,Jordanian,poorer,-15093,858,24,1,0,0,1,0,0,0,2.0,0.304386,0.0,-1.281254094699621e-05
0.152193,Jordanian,poorest,-40658,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorer,-8446,858,24,1,0,0,1,0,0,0,2.0,0.304386,0.0,-1.281254094699621e-05
0.152193,Jordanian,poorest,-23023,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorest,-19568,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.152193,Jordanian,poorer,-5920,858,24,1,0,0,1,0,0,0,2.0,0.304386,0.0,-1.281254094699621e-05
0.152193,Jordanian,poorer,-10659,858,24,1,0,0,1,0,0,0,2.0,0.304386,0.0,-1.281254094699621e-05
0.152193,Jordanian,poorest,-195439,858,24,1,0,1,0,0,0,0,1.0,0.152193,-0.0,-2.473619450799216e-05
0.210051,Jordanian,poorest,-33384,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorer,-11952,859,23,1,0,0,1,0,0,0,2.0,0.420102,0.0,-1.768338253702536e-05
0.210051,Jordanian,poorest,-45798,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-125963,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-92775,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-67933,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-26910,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-23985,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-83129,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorer,-1034,859,23,1,0,0,1,0,0,0,2.0,0.420102,0.0,-1.768338253702536e-05
0.210051,Jordanian,poorest,-59607,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-56548,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-56548,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorest,-59334,859,23,1,0,1,0,0,0,0,1.0,0.210051,-0.0,-3.4139956453964775e-05
0.210051,Jordanian,poorer,-6065,859,23,1,0,0,1,0,0,0,2.0,0.420102,0.0,-1.768338253702536e-05
0.210051,Jordanian,poorer,-14612,859,23,1,0,0,1,0,0,0,2.0,0.420102,0.0,-1.768338253702536e-05
0.300252,Jordanian,poorest,-93444,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-19701,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-87860,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-19684,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-30236,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-15247,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorer,-8386,860,23,1,0,0,1,0,0,0,2.0,0.600504,0.0,-2.527705639824109e-05
0.300252,Jordanian,poorest,-63805,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-32651,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-29982,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-23270,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.300252,Jordanian,poorest,-44714,860,23,1,0,1,0,0,0,0,1.0,0.300252,-0.0,-4.880048276473729e-05
0.550925,Jordanian,poorest,-90505,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-87826,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-16345,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-51116,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-94147,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-182528,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorer,11827,861,23,1,0,0,1,0,0,0,2.0,1.10185,0.0,-4.638024824547704e-05
0.550925,Jordanian,poorer,-9916,861,23,1,0,0,1,0,0,0,2.0,1.10185,0.0,-4.638024824547704e-05
0.550925,Jordanian,poorer,-14505,861,23,1,0,0,1,0,0,0,2.0,1.10185,0.0,-4.638024824547704e-05
0.550925,Jordanian,poorer,-14505,861,23,1,0,0,1,0,0,0,2.0,1.10185,0.0,-4.638024824547704e-05
0.550925,Jordanian,poorest,-108826,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-34139,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-34139,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-54823,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-54823,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.550925,Jordanian,poorest,-54823,861,23,1,0,1,0,0,0,0,1.0,0.550925,-0.0,-8.954280393523737e-05
0.307143,Jordanian,poorest,-159186,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-31731,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-43971,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-45105,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-20147,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-32865,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-29768,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-22307,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-16242,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-23554,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,middle,25911,862,24,1,0,0,0,1,0,0,3.0,0.921429,0.0,-1.7938771060316674e-06
0.307143,Jordanian,middle,22299,862,24,1,0,0,0,1,0,0,3.0,0.921429,0.0,-1.7938771060316674e-06
0.307143,Jordanian,poorest,-16357,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorer,-10702,862,24,1,0,0,1,0,0,0,2.0,0.614286,0.0,-2.585718307729828e-05
0.307143,Jordanian,poorest,-18146,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorest,-87723,862,24,1,0,1,0,0,0,0,1.0,0.307143,-0.0,-4.992048904856489e-05
0.307143,Jordanian,poorer,-14287,862,24,1,0,0,1,0,0,0,2.0,0.614286,0.0,-2.585718307729828e-05
0.173009,Jordanian,poorest,-61087,863,23,1,0,1,0,0,0,0,1.0,0.173009,-0.0,-2.811945539961244e-05
0.173009,Jordanian,poorest,-58431,863,23,1,0,1,0,0,0,0,1.0,0.173009,-0.0,-2.811945539961244e-05
0.173009,Jordanian,middle,40582,863,23,1,0,0,0,1,0,0,3.0,0.519027,0.0,-1.0104638042782443e-06
0.173009,Jordanian,middle,16426,863,23,1,0,0,0,1,0,0,3.0,0.519027,0.0,-1.0104638042782443e-06
0.173009,Jordanian,poorer,-8868,863,23,1,0,0,1,0,0,0,2.0,0.346018,0.0,-1.456495960194534e-05
0.173009,Jordanian,poorer,1681,863,23,1,0,0,1,0,0,0,2.0,0.346018,0.0,-1.456495960194534e-05
0.173009,Jordanian,poorer,-4749,863,23,1,0,0,1,0,0,0,2.0,0.346018,0.0,-1.456495960194534e-05
0.173009,Jordanian,poorest,-39564,863,23,1,0,1,0,0,0,0,1.0,0.173009,-0.0,-2.811945539961244e-05
0.173009,Jordanian,poorest,-34740,863,23,1,0,1,0,0,0,0,1.0,0.173009,-0.0,-2.811945539961244e-05
