sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Chewa,ethnicity_Lomwe,ethnicity_Ngoni,ethnicity_Tonga,ethnicity_Tumbuka,ethnicity_Yao,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
1.968541,Chewa,middle,-59245,126,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.905623,0.00040718890396204194,0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,richer,-11703,126,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.874164,0.00180601759050233,0.0,0.0,0.0,0.0,0.0
1.968541,Chewa,poorest,-108424,126,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0023904684691185346,-0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Lomwe,poorest,-102688,126,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0,-0.0,-0.006517033765923386,-0.0,-0.0,-0.0
1.968541,Chewa,poorest,-109140,126,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0023904684691185346,-0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,poorest,-97033,126,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0023904684691185346,-0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,middle,-59656,126,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.905623,0.00040718890396204194,0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,middle,-59656,126,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.905623,0.00040718890396204194,0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,middle,-59656,126,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.905623,0.00040718890396204194,0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,poorest,-98106,126,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0023904684691185346,-0.0,-0.0,-0.0,-0.0,-0.0
2.158893,Lomwe,middle,-65606,127,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.476679,0.0,0.0,-0.000598847582026795,-0.0,-0.0,-0.0
2.158893,Lomwe,richer,-42954,127,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.635572,0.0,0.0,0.00267533430192813,0.0,0.0,0.0
2.158893,Lomwe,poorest,-106094,127,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.158893,-0.0,-0.0,-0.007147211349936646,-0.0,-0.0,-0.0
2.158893,Lomwe,poorest,-104060,127,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.158893,-0.0,-0.0,-0.007147211349936646,-0.0,-0.0,-0.0
2.158893,Lomwe,poorest,-99130,127,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.158893,-0.0,-0.0,-0.007147211349936646,-0.0,-0.0,-0.0
2.158893,Ngoni,middle,-69678,127,"south, rural",0,0,1,0,0,0,0,0,1,0,0,3.0,6.476679,0.0,0.0,-0.0,-0.00230247104941685,-0.0,-0.0
2.158893,Lomwe,poorest,-107224,127,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.158893,-0.0,-0.0,-0.007147211349936646,-0.0,-0.0,-0.0
2.158893,Lomwe,middle,-76204,127,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.476679,0.0,0.0,-0.000598847582026795,-0.0,-0.0,-0.0
2.158893,Lomwe,poorest,-98106,127,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.158893,-0.0,-0.0,-0.007147211349936646,-0.0,-0.0,-0.0
2.158893,Lomwe,richer,-33056,127,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.635572,0.0,0.0,0.00267533430192813,0.0,0.0,0.0
2.441816,Yao,middle,-59355,128,"south, rural",0,0,0,0,0,1,0,0,1,0,0,3.0,7.325448000000001,0.0,0.00010132313621833151,-0.0,-0.0,-0.0,-0.0
2.441816,Chewa,richer,4078,128,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,9.767264,0.0022402188467347327,0.0,0.0,0.0,0.0,0.0
2.441816,Yao,middle,-63649,128,"south, rural",0,0,0,0,0,1,0,0,1,0,0,3.0,7.325448000000001,0.0,0.00010132313621833151,-0.0,-0.0,-0.0,-0.0
1.785179,Yao,richer,-7540,129,"south, rural",0,0,0,0,0,1,0,0,0,1,0,4.0,7.140716,0.0,0.003015385495726507,0.0,0.0,0.0,0.0
1.785179,Yao,poorer,-94279,129,"south, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,3.570358,-0.0,-0.0028672335178615855,-0.0,-0.0,-0.0,-0.0
1.785179,Yao,poorer,-92099,129,"south, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,3.570358,-0.0,-0.0028672335178615855,-0.0,-0.0,-0.0,-0.0
1.785179,Yao,poorest,-104814,129,"south, rural",0,0,0,0,0,1,1,0,0,0,0,1.0,1.785179,-0.0,-0.005808543024655632,-0.0,-0.0,-0.0,-0.0
1.785179,Lomwe,poorest,-97129,129,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.785179,-0.0,-0.0,-0.005909997211750907,-0.0,-0.0,-0.0
1.785179,Yao,richer,-48002,129,"south, rural",0,0,0,0,0,1,0,0,0,1,0,4.0,7.140716,0.0,0.003015385495726507,0.0,0.0,0.0,0.0
1.785179,Yao,richer,-48002,129,"south, rural",0,0,0,0,0,1,0,0,0,1,0,4.0,7.140716,0.0,0.003015385495726507,0.0,0.0,0.0,0.0
1.785179,Lomwe,richer,-48002,129,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.140716,0.0,0.0,0.0022122220109017715,0.0,0.0,0.0
1.785179,Yao,middle,-73106,129,"south, rural",0,0,0,0,0,1,0,0,1,0,0,3.0,5.355537,0.0,7.407598893246044e-05,-0.0,-0.0,-0.0,-0.0
1.785179,Yao,richer,-46140,129,"south, rural",0,0,0,0,0,1,0,0,0,1,0,4.0,7.140716,0.0,0.003015385495726507,0.0,0.0,0.0,0.0
1.785179,Yao,poorer,-82529,129,"south, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,3.570358,-0.0,-0.0028672335178615855,-0.0,-0.0,-0.0,-0.0
1.785179,Lomwe,poorest,-101783,129,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.785179,-0.0,-0.0,-0.005909997211750907,-0.0,-0.0,-0.0
1.785179,Yao,richer,-19454,129,"south, rural",0,0,0,0,0,1,0,0,0,1,0,4.0,7.140716,0.0,0.003015385495726507,0.0,0.0,0.0,0.0
1.785179,Yao,richer,-41640,129,"south, rural",0,0,0,0,0,1,0,0,0,1,0,4.0,7.140716,0.0,0.003015385495726507,0.0,0.0,0.0,0.0
1.785179,Lomwe,middle,-70419,129,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.355537,0.0,0.0,-0.0004951843966491216,-0.0,-0.0,-0.0
1.785179,Yao,richest,114540,129,"south, rural",0,0,0,0,0,1,0,0,0,0,1,5.0,8.925895,0.0,0.005956695002520553,0.0,0.0,0.0,0.0
1.785179,Ngoni,richest,114540,129,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,8.925895,0.0,0.0,0.0,0.006259671091239949,0.0,0.0
1.785179,Ngoni,middle,-71029,129,"south, rural",0,0,1,0,0,0,0,0,1,0,0,3.0,5.355537,0.0,0.0,-0.0,-0.0019039030491677553,-0.0,-0.0
1.785179,Yao,poorer,-94493,129,"south, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,3.570358,-0.0,-0.0028672335178615855,-0.0,-0.0,-0.0,-0.0
1.785179,Yao,poorer,-92847,129,"south, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,3.570358,-0.0,-0.0028672335178615855,-0.0,-0.0,-0.0,-0.0
1.991479,Yao,middle,-72675,130,"south, rural",0,0,0,0,0,1,0,0,1,0,0,3.0,5.974437,0.0,8.263640585242565e-05,-0.0,-0.0,-0.0,-0.0
1.991479,Yao,poorer,-96605,130,"south, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,3.982958,-0.0,-0.003198578595713636,-0.0,-0.0,-0.0,-0.0
1.991479,Yao,poorest,-98875,130,"south, rural",0,0,0,0,0,1,1,0,0,0,0,1.0,1.991479,-0.0,-0.006479793597279697,-0.0,-0.0,-0.0,-0.0
1.991479,Yao,poorest,-98875,130,"south, rural",0,0,0,0,0,1,1,0,0,0,0,1.0,1.991479,-0.0,-0.006479793597279697,-0.0,-0.0,-0.0,-0.0
1.991479,Chewa,poorer,-92944,130,"south, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.982958,-0.0010031946515562252,-0.0,-0.0,-0.0,-0.0,-0.0
1.991479,Lomwe,poorer,-92944,130,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.982958,-0.0,-0.0,-0.003572690655759137,-0.0,-0.0,-0.0
1.991479,Yao,richest,45776,130,"south, rural",0,0,0,0,0,1,0,0,0,0,1,5.0,9.957395,0.0,0.006645066408984549,0.0,0.0,0.0,0.0
1.991479,Ngoni,richest,6752,130,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,9.957395,0.0,0.0,0.0,0.006983055214693566,0.0,0.0
1.991479,Yao,richest,7945,130,"south, rural",0,0,0,0,0,1,0,0,0,0,1,5.0,9.957395,0.0,0.006645066408984549,0.0,0.0,0.0,0.0
1.991479,Lomwe,richer,-10439,130,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.965916,0.0,0.0,0.002467872229086634,0.0,0.0,0.0
1.991479,Ngoni,poorer,-94121,130,"south, rural",0,0,1,0,0,0,0,1,0,0,0,2.0,3.982958,-0.0,-0.0,-0.0,-0.006677412278116676,-0.0,-0.0
1.991479,Yao,richest,38901,130,"south, rural",0,0,0,0,0,1,0,0,0,0,1,5.0,9.957395,0.0,0.006645066408984549,0.0,0.0,0.0,0.0
1.991479,Ngoni,richer,-11184,130,"south, rural",0,0,1,0,0,0,0,0,0,1,0,4.0,7.965916,0.0,0.0,0.0,0.0024295660504234846,0.0,0.0
1.991479,Ngoni,richest,75388,130,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,9.957395,0.0,0.0,0.0,0.006983055214693566,0.0,0.0
1.991479,Lomwe,richest,37490,130,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,9.957395,0.0,0.0,0.00548815367150952,0.0,0.0,0.0
1.991479,Lomwe,richest,37490,130,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,9.957395,0.0,0.0,0.00548815367150952,0.0,0.0,0.0
1.991479,Ngoni,poorest,-108857,130,"south, rural",0,0,1,0,0,0,1,0,0,0,0,1.0,1.991479,-0.0,-0.0,-0.0,-0.011230901442386757,-0.0,-0.0
1.991479,Ngoni,middle,-59938,130,"south, rural",0,0,1,0,0,0,0,0,1,0,0,3.0,5.974437,0.0,0.0,-0.0,-0.002123923113846596,-0.0,-0.0
1.991479,Chewa,richer,-52806,130,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.965916,0.0018270618214789478,0.0,0.0,0.0,0.0,0.0
1.991479,Ngoni,poorer,-88723,130,"south, rural",0,0,1,0,0,0,0,1,0,0,0,2.0,3.982958,-0.0,-0.0,-0.0,-0.006677412278116676,-0.0,-0.0
1.991479,Ngoni,poorest,-107552,130,"south, rural",0,0,1,0,0,0,1,0,0,0,0,1.0,1.991479,-0.0,-0.0,-0.0,-0.011230901442386757,-0.0,-0.0
1.991479,Ngoni,poorest,-107552,130,"south, rural",0,0,1,0,0,0,1,0,0,0,0,1.0,1.991479,-0.0,-0.0,-0.0,-0.011230901442386757,-0.0,-0.0
1.991479,Ngoni,middle,-72307,130,"south, rural",0,0,1,0,0,0,0,0,1,0,0,3.0,5.974437,0.0,0.0,-0.0,-0.002123923113846596,-0.0,-0.0
1.991479,Ngoni,richer,-36008,130,"south, rural",0,0,1,0,0,0,0,0,0,1,0,4.0,7.965916,0.0,0.0,0.0,0.0024295660504234846,0.0,0.0
1.991479,Chewa,richer,-36008,130,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.965916,0.0018270618214789478,0.0,0.0,0.0,0.0,0.0
1.991479,Chewa,richer,-36008,130,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.965916,0.0018270618214789478,0.0,0.0,0.0,0.0,0.0
1.991479,Ngoni,richer,-36008,130,"south, rural",0,0,1,0,0,0,0,0,0,1,0,4.0,7.965916,0.0,0.0,0.0,0.0024295660504234846,0.0,0.0
1.991479,Chewa,poorest,-112377,130,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.991479,-0.0024183228880738116,-0.0,-0.0,-0.0,-0.0,-0.0
1.991479,Ngoni,richest,21471,130,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,9.957395,0.0,0.0,0.0,0.006983055214693566,0.0,0.0
0.597722,Chewa,richest,156520,131,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.98861,0.0009731100984975511,0.0,0.0,0.0,0.0,0.0
0.597722,Yao,richer,-13088,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,richer,-13088,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,richer,1015,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,richer,1015,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Lomwe,middle,-56564,131,"south, urban",0,1,0,0,0,0,0,0,1,0,0,3.0,1.7931659999999998,0.0,0.0,-0.0001657999606391887,-0.0,-0.0,-0.0
0.597722,Lomwe,richest,132377,131,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.98861,0.0,0.0,0.001647213045601793,0.0,0.0,0.0
0.597722,Yao,richer,-50520,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,richest,55422,131,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.98861,0.0,0.001994448540060459,0.0,0.0,0.0,0.0
0.597722,Yao,richest,90137,131,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.98861,0.0,0.001994448540060459,0.0,0.0,0.0,0.0
0.597722,Yao,richer,-47338,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,richer,-47338,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,richer,-1960,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,richer,-1960,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Chewa,richest,102426,131,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.98861,0.0009731100984975511,0.0,0.0,0.0,0.0,0.0
0.597722,Yao,richer,-33755,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Yao,middle,-69674,131,"south, urban",0,0,0,0,0,1,0,0,1,0,0,3.0,1.7931659999999998,0.0,2.4802469812096216e-05,-0.0,-0.0,-0.0,-0.0
0.597722,Yao,richest,81892,131,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.98861,0.0,0.001994448540060459,0.0,0.0,0.0,0.0
0.597722,Yao,richer,2689,131,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.390888,0.0,0.0010096255049362774,0.0,0.0,0.0,0.0
0.597722,Chewa,richest,10591,131,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.98861,0.0009731100984975511,0.0,0.0,0.0,0.0,0.0
0.597722,Yao,richest,158009,131,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.98861,0.0,0.001994448540060459,0.0,0.0,0.0,0.0
0.597722,Yao,richest,158009,131,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.98861,0.0,0.001994448540060459,0.0,0.0,0.0,0.0
0.597722,Yao,richest,156262,131,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.98861,0.0,0.001994448540060459,0.0,0.0,0.0,0.0
0.616867,Ngoni,richest,220201,132,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0,0.0021630237231335986,0.0,0.0
0.616867,Ngoni,richest,220201,132,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0,0.0021630237231335986,0.0,0.0
0.616867,Yao,richest,147296,132,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.002058330607810111,0.0,0.0,0.0,0.0
0.616867,Chewa,richest,151390,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.616867,Chewa,richest,151390,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.616867,Chewa,richest,123014,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.616867,Chewa,richest,30790,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.616867,Ngoni,richer,-21485,132,"south, urban",0,0,1,0,0,0,0,0,0,1,0,4.0,2.467468,0.0,0.0,0.0,0.0007525658672908847,0.0,0.0
0.616867,Lomwe,richer,-24063,132,"south, urban",0,1,0,0,0,0,0,0,0,1,0,4.0,2.467468,0.0,0.0,0.0007644313288465431,0.0,0.0,0.0
0.616867,Ngoni,richest,100103,132,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0,0.0021630237231335986,0.0,0.0
0.616867,Ngoni,richest,162535,132,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0,0.0021630237231335986,0.0,0.0
0.616867,Lomwe,richest,117035,132,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0016999731811799489,0.0,0.0,0.0
0.616867,Lomwe,richer,-50812,132,"south, urban",0,1,0,0,0,0,0,0,0,1,0,4.0,2.467468,0.0,0.0,0.0007644313288465431,0.0,0.0,0.0
0.616867,Chewa,richest,73003,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.616867,Lomwe,richest,85151,132,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0016999731811799489,0.0,0.0,0.0
0.616867,Chewa,richest,45774,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.616867,Ngoni,richest,324917,132,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0,0.0021630237231335986,0.0,0.0
0.616867,Ngoni,richest,324917,132,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0,0.0021630237231335986,0.0,0.0
0.616867,Lomwe,richest,81593,132,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0016999731811799489,0.0,0.0,0.0
0.616867,Chewa,richest,89672,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.616867,Ngoni,richest,14998,132,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0,0.0,0.0,0.0021630237231335986,0.0,0.0
0.616867,Chewa,richest,68892,132,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0843350000000003,0.0010042787568968333,0.0,0.0,0.0,0.0,0.0
0.822727,Chewa,middle,-59318,133,"south, urban",1,0,0,0,0,0,0,0,1,0,0,3.0,2.468181,0.00017017949099865272,0.0,-0.0,-0.0,-0.0,-0.0
0.822727,Lomwe,richer,-18861,133,"south, urban",0,1,0,0,0,0,0,0,0,1,0,4.0,3.290908,0.0,0.0,0.0010195362920822962,0.0,0.0,0.0
0.822727,Ngoni,richer,-18861,133,"south, urban",0,0,1,0,0,0,0,0,0,1,0,4.0,3.290908,0.0,0.0,0.0,0.0010037111051468593,0.0,0.0
0.822727,Yao,richest,39244,133,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,4.113635,0.0,0.002745233844526922,0.0,0.0,0.0,0.0
0.822727,Chewa,middle,-59810,133,"south, urban",1,0,0,0,0,0,0,0,1,0,0,3.0,2.468181,0.00017017949099865272,0.0,-0.0,-0.0,-0.0,-0.0
0.822727,Lomwe,poorer,-90765,133,"south, urban",0,1,0,0,0,0,0,1,0,0,0,2.0,1.645454,-0.0,-0.0,-0.0014759628723881835,-0.0,-0.0,-0.0
0.822727,Ngoni,richest,236052,133,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,4.113635,0.0,0.0,0.0,0.0028848650011469835,0.0,0.0
0.822727,Lomwe,middle,-75444,133,"south, urban",0,1,0,0,0,0,0,0,1,0,0,3.0,2.468181,0.0,0.0,-0.00022821329015294367,-0.0,-0.0,-0.0
0.822727,Ngoni,richest,99511,133,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,4.113635,0.0,0.0,0.0,0.0028848650011469835,0.0,0.0
0.822727,Yao,richer,-54998,133,"south, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,3.290908,0.0,0.0013896864475453619,0.0,0.0,0.0,0.0
0.822727,Chewa,richest,153006,133,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,4.113635,0.0013394252712909927,0.0,0.0,0.0,0.0,0.0
0.611187,Ngoni,richest,36947,134,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0,0.0021431069910869843,0.0,0.0
0.611187,Yao,richest,31183,134,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0020393778710737294,0.0,0.0,0.0,0.0
0.611187,Lomwe,richest,63944,134,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0016843201349493963,0.0,0.0,0.0
0.611187,Lomwe,richest,31934,134,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0016843201349493963,0.0,0.0,0.0
0.611187,Chewa,richest,146048,134,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0009950315393618151,0.0,0.0,0.0,0.0,0.0
0.611187,Chewa,richest,146048,134,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0009950315393618151,0.0,0.0,0.0,0.0,0.0
0.611187,Chewa,richest,116551,134,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0009950315393618151,0.0,0.0,0.0,0.0,0.0
0.611187,Yao,richest,116551,134,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0020393778710737294,0.0,0.0,0.0,0.0
0.611187,Lomwe,richest,71990,134,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0016843201349493963,0.0,0.0,0.0
0.611187,Chewa,richest,98731,134,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0009950315393618151,0.0,0.0,0.0,0.0,0.0
0.611187,Ngoni,richest,151702,134,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0,0.0021431069910869843,0.0,0.0
0.611187,Chewa,richest,169462,134,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0009950315393618151,0.0,0.0,0.0,0.0,0.0
0.611187,Lomwe,richer,-25023,134,"south, urban",0,1,0,0,0,0,0,0,0,1,0,4.0,2.444748,0.0,0.0,0.0007573925831398537,0.0,0.0,0.0
0.611187,Ngoni,richest,68829,134,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0,0.0021431069910869843,0.0,0.0
0.611187,Ngoni,richest,200347,134,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0,0.0021431069910869843,0.0,0.0
0.611187,Chewa,richest,166178,134,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0009950315393618151,0.0,0.0,0.0,0.0,0.0
0.611187,Lomwe,richest,40010,134,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0016843201349493963,0.0,0.0,0.0
0.611187,Chewa,richest,118790,134,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0009950315393618151,0.0,0.0,0.0,0.0,0.0
0.611187,Ngoni,richest,118790,134,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0,0.0,0.0021431069910869843,0.0,0.0
0.611187,Yao,richest,135069,134,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0020393778710737294,0.0,0.0,0.0,0.0
0.611187,Yao,richest,135069,134,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0020393778710737294,0.0,0.0,0.0,0.0
0.611187,Yao,richest,100375,134,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0020393778710737294,0.0,0.0,0.0,0.0
0.611187,Yao,richest,161699,134,"south, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.0559350000000003,0.0,0.0020393778710737294,0.0,0.0,0.0,0.0
0.613266,Chewa,richest,40591,135,"south, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.06633,0.0009984162163433825,0.0,0.0,0.0,0.0,0.0
0.613266,Lomwe,richest,55125,135,"south, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.06633,0.0,0.0,0.0016900494805679382,0.0,0.0,0.0
0.613266,Tonga,richest,89634,135,"south, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,3.06633,0.0,0.0,0.0,0.0,0.0,0.010434484243800494
0.613266,Ngoni,richest,12914,135,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.06633,0.0,0.0,0.0,0.0021503969357920738,0.0,0.0
0.613266,Ngoni,richest,12914,135,"south, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.06633,0.0,0.0,0.0,0.0021503969357920738,0.0,0.0
