sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Baloch,ethnicity_Hazara,ethnicity_Nuristani,ethnicity_Pashai,ethnicity_Pashtun,ethnicity_Tajik,ethnicity_Turkmen,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
2.079051,Turkmen,poorest,-96032,585,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,2.079051,-0.0028081479802239784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.079051,Turkmen,poorer,-65696,585,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,4.158102,-0.0004644506740736979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.079051,Turkmen,poorest,-87836,585,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,2.079051,-0.0028081479802239784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.079051,Turkmen,poorest,-116356,585,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,2.079051,-0.0028081479802239784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.079051,Turkmen,poorer,-36584,585,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,4.158102,-0.0004644506740736979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.079051,Turkmen,poorer,-45615,585,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,4.158102,-0.0004644506740736979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.079051,Turkmen,poorer,-45615,585,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,4.158102,-0.0004644506740736979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.079051,Turkmen,poorer,-45615,585,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,4.158102,-0.0004644506740736979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-72487,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-49987,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-34628,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-69923,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-31158,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-52351,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-33802,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,middle,-17744,586,balkh rural,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.102463,0.0015373659116660074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.700821,Turkmen,middle,-17744,586,balkh rural,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.102463,0.0015373659116660074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.700821,Turkmen,middle,-17744,586,balkh rural,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.102463,0.0015373659116660074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.700821,Turkmen,middle,-3935,586,balkh rural,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.102463,0.0015373659116660074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.700821,Turkmen,poorer,-52365,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-55414,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-34394,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,middle,-8574,586,balkh rural,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.102463,0.0015373659116660074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.700821,Turkmen,poorer,-60303,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-48831,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-78634,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-78634,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-67859,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-35207,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-68528,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Tajik,poorest,-68528,586,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.700821,-0.0,-0.0,-0.0,-0.0,-0.0003475065772177651,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-90086,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-48579,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,middle,-14435,586,balkh rural,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.102463,0.0015373659116660074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.700821,Turkmen,poorest,-74359,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,poorer,-29035,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Tajik,poorest,-71174,586,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.700821,-0.0,-0.0,-0.0,-0.0,-0.0003475065772177651,-0.0,-0.0,-0.0
1.700821,Turkmen,poorest,-71174,586,balkh rural,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.700821,-0.0022972774866381472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.700821,Turkmen,middle,-2569,586,balkh rural,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,5.102463,0.0015373659116660074,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.700821,Turkmen,poorer,-27280,586,balkh rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,3.401642,-0.0003799557874860698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-78995,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-73211,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-73211,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-80952,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-87034,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-98851,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-115762,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-115762,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-91441,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-91441,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorer,-30664,587,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.028476,-0.0,-0.0,-0.0,-0.0,-0.00010148720526236482,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-133103,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-103185,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-103185,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-70312,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-70312,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-70312,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-105171,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-105171,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-71624,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-88222,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-71799,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorer,-63085,587,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.028476,-0.0,-0.0,-0.0,-0.0,-0.00010148720526236482,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-76828,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-76828,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorer,-36203,587,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.028476,-0.0,-0.0,-0.0,-0.0,-0.00010148720526236482,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-92709,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,middle,-24061,587,balkh rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,3.042714,0.0,0.0,0.0,0.0,4.251614944259558e-06,0.0,0.0,-0.0
1.014238,Tajik,poorest,-84622,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-84622,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorer,-65904,587,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.028476,-0.0,-0.0,-0.0,-0.0,-0.00010148720526236482,-0.0,-0.0,-0.0
1.014238,Tajik,poorer,-29825,587,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.028476,-0.0,-0.0,-0.0,-0.0,-0.00010148720526236482,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-85854,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-111476,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.014238,Tajik,poorest,-118452,587,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.014238,-0.0,-0.0,-0.0,-0.0,-0.0002072260254689892,-0.0,-0.0,-0.0
1.786797,Tajik,poorer,-39027,588,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.573594,-0.0,-0.0,-0.0,-0.0,-0.0001787914019206317,-0.0,-0.0,-0.0
1.786797,Tajik,poorer,-39027,588,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.573594,-0.0,-0.0,-0.0,-0.0,-0.0001787914019206317,-0.0,-0.0,-0.0
1.786797,Tajik,poorer,-39027,588,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.573594,-0.0,-0.0,-0.0,-0.0,-0.0001787914019206317,-0.0,-0.0,-0.0
1.786797,Uzbek,poorer,-56328,588,balkh rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.573594,-0.0,-0.0,-0.0,-0.00039978561950039233,-0.0,-0.0,-0.0,-0.0
1.786797,Tajik,poorer,-29834,588,balkh rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.573594,-0.0,-0.0,-0.0,-0.0,-0.0001787914019206317,-0.0,-0.0,-0.0
1.786797,Tajik,middle,-9189,588,balkh rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.360391,0.0,0.0,0.0,0.0,7.490128379688146e-06,0.0,0.0,-0.0
1.786797,Hazara,poorest,-115738,588,balkh rural,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012272212701998307,-0.0,-0.0
1.786797,Hazara,poorest,-134821,588,balkh rural,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012272212701998307,-0.0,-0.0
1.786797,Hazara,poorest,-134821,588,balkh rural,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012272212701998307,-0.0,-0.0
1.786797,Hazara,poorest,-126502,588,balkh rural,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012272212701998307,-0.0,-0.0
1.786797,Hazara,poorest,-126502,588,balkh rural,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012272212701998307,-0.0,-0.0
1.786797,Hazara,poorest,-122688,588,balkh rural,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012272212701998307,-0.0,-0.0
1.786797,Tajik,poorest,-111596,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Hazara,poorest,-113024,588,balkh rural,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012272212701998307,-0.0,-0.0
1.786797,Tajik,poorest,-112796,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-102434,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-96827,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-96827,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-120275,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-111914,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-111914,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-107242,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-116765,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-119718,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-113077,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-120129,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-120129,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-125983,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-103340,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-107929,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-137334,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-108460,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
1.786797,Tajik,poorest,-108460,588,balkh rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.786797,-0.0,-0.0,-0.0,-0.0,-0.00036507293222095156,-0.0,-0.0,-0.0
0.37147,Tajik,richest,121552,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.0,7.901197400181576e-05,0.0,0.0,0.0
0.37147,Tajik,richer,59546,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.0,4.028457516430942e-05,0.0,0.0,0.0
0.37147,Tajik,poorer,-33080,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.74294,-0.0,-0.0,-0.0,-0.0,-3.717022251070327e-05,-0.0,-0.0,-0.0
0.37147,Pashtun,richer,32049,589,sar-e-pul urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6647870493062867e-05
0.37147,Tajik,richer,64599,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.0,4.028457516430942e-05,0.0,0.0,0.0
0.37147,Tajik,richer,46659,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.0,4.028457516430942e-05,0.0,0.0,0.0
0.37147,Tajik,richer,76504,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.0,4.028457516430942e-05,0.0,0.0,0.0
0.37147,Uzbek,richest,89637,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.00025708923254209013,0.0,0.0,0.0,0.0
0.37147,Uzbek,richest,188282,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.00025708923254209013,0.0,0.0,0.0,0.0
0.37147,Uzbek,richest,116260,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.00025708923254209013,0.0,0.0,0.0,0.0
0.37147,Hazara,richest,98029,589,sar-e-pul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.0,0.0,0.0002611097712898621,0.0,0.0
0.37147,Uzbek,richest,98437,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.00025708923254209013,0.0,0.0,0.0,0.0
0.37147,Uzbek,richest,107955,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.00025708923254209013,0.0,0.0,0.0,0.0
0.37147,Uzbek,richer,23192,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.00014368805835268496,0.0,0.0,0.0,0.0
0.37147,Uzbek,richer,43095,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.00014368805835268496,0.0,0.0,0.0,0.0
0.37147,Uzbek,richer,22313,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.48588,0.0,0.0,0.0,0.00014368805835268496,0.0,0.0,0.0,0.0
0.37147,Tajik,middle,7404,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,1.1144100000000001,0.0,0.0,0.0,0.0,1.557176326803076e-06,0.0,0.0,-0.0
0.37147,Uzbek,middle,7513,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.1144100000000001,0.0,0.0,0.0,3.0286884163279786e-05,0.0,0.0,0.0,-0.0
0.37147,Tajik,richest,129711,589,sar-e-pul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.0,7.901197400181576e-05,0.0,0.0,0.0
0.37147,Uzbek,richest,104887,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.85735,0.0,0.0,0.0,0.00025708923254209013,0.0,0.0,0.0,0.0
0.37147,Uzbek,middle,-5842,589,sar-e-pul urban,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.1144100000000001,0.0,0.0,0.0,3.0286884163279786e-05,0.0,0.0,0.0,-0.0
